Date,Order_ID,Dish_Name,Ingredient_Name,Quantity_Used,Unit,Stock_Available
2023-05-25,ORD-20230525-9965,Spaghetti Bolognese,Pasta,0.2,kg,30.6
2023-05-25,ORD-20230525-9965,Spaghetti Bolognese,Tomato Sauce,0.15,liter,25.0
2023-05-25,ORD-20230525-9965,Spaghetti Bolognese,Ground Beef,0.15,kg,14.2
2023-05-25,ORD-20230525-9965,Spaghetti Bolognese,Onion,0.05,kg,6.34
2023-05-25,ORD-20230525-3036,Margherita Pizza,Pizza Dough,1,ball,53
2023-05-25,ORD-20230525-3036,Margherita Pizza,Tomato Sauce,0.2,liter,24.8
2023-05-25,ORD-20230525-3036,Margherita Pizza,Mozzarella Cheese,0.25,kg,5.85
2023-05-25,ORD-20230525-5196,Spaghetti Bolognese,Pasta,0.2,kg,30.4
2023-05-25,ORD-20230525-5196,Spaghetti Bolognese,Tomato Sauce,0.15,liter,24.65
2023-05-25,ORD-20230525-5196,Spaghetti Bolognese,Ground Beef,0.15,kg,14.05
2023-05-25,ORD-20230525-5196,Spaghetti Bolognese,Onion,0.05,kg,6.29
2023-05-25,ORD-20230525-3167,Margherita Pizza,Pizza Dough,1,ball,52
2023-05-25,ORD-20230525-3167,Margherita Pizza,Tomato Sauce,0.2,liter,24.45
2023-05-25,ORD-20230525-3167,Margherita Pizza,Mozzarella Cheese,0.25,kg,5.6
2023-05-25,ORD-20230525-9476,Pepperoni Pizza,Pizza Dough,1,ball,51
2023-05-25,ORD-20230525-9476,Pepperoni Pizza,Tomato Sauce,0.2,liter,24.25
2023-05-25,ORD-20230525-9476,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,5.4
2023-05-25,ORD-20230525-9476,Pepperoni Pizza,Pepperoni,0.1,kg,10.9
2023-05-25,ORD-20230525-6795,Spaghetti Bolognese,Pasta,0.2,kg,30.2
2023-05-25,ORD-20230525-6795,Spaghetti Bolognese,Tomato Sauce,0.15,liter,24.1
2023-05-25,ORD-20230525-6795,Spaghetti Bolognese,Ground Beef,0.15,kg,13.9
2023-05-25,ORD-20230525-6795,Spaghetti Bolognese,Onion,0.05,kg,6.24
2023-05-25,ORD-20230525-4602,Cheeseburger,Burger Bun,1,piece,46
2023-05-25,ORD-20230525-4602,Cheeseburger,Burger Patty,1,piece,36
2023-05-25,ORD-20230525-4602,Cheeseburger,Mozzarella Cheese,0.05,kg,5.35
2023-05-25,ORD-20230525-4602,Cheeseburger,Lettuce,0.1,head,27.1
2023-05-25,ORD-20230525-4602,Cheeseburger,Tomatoes,0.05,kg,7.8
2023-05-25,ORD-20230525-4602,Cheeseburger,Onion,0.02,kg,6.22
2023-05-25,ORD-20230525-8509,Spaghetti Bolognese,Pasta,0.2,kg,30.0
2023-05-25,ORD-20230525-8509,Spaghetti Bolognese,Tomato Sauce,0.15,liter,23.95
2023-05-25,ORD-20230525-8509,Spaghetti Bolognese,Ground Beef,0.15,kg,13.75
2023-05-25,ORD-20230525-8509,Spaghetti Bolognese,Onion,0.05,kg,6.17
2023-05-25,ORD-20230525-3900,Margherita Pizza,Pizza Dough,1,ball,50
2023-05-25,ORD-20230525-3900,Margherita Pizza,Tomato Sauce,0.2,liter,23.75
2023-05-25,ORD-20230525-3900,Margherita Pizza,Mozzarella Cheese,0.25,kg,5.1
2023-05-25,ORD-20230525-3771,Margherita Pizza,Pizza Dough,1,ball,49
2023-05-25,ORD-20230525-3771,Margherita Pizza,Tomato Sauce,0.2,liter,23.55
2023-05-25,ORD-20230525-3771,Margherita Pizza,Mozzarella Cheese,0.25,kg,4.85
2023-05-25,ORD-20230525-4222,Margherita Pizza,Pizza Dough,1,ball,48
2023-05-25,ORD-20230525-4222,Margherita Pizza,Tomato Sauce,0.2,liter,23.35
2023-05-25,ORD-20230525-4222,Margherita Pizza,Mozzarella Cheese,0.25,kg,4.6
2023-05-25,ORD-20230525-6011,Pepperoni Pizza,Pizza Dough,1,ball,47
2023-05-25,ORD-20230525-6011,Pepperoni Pizza,Tomato Sauce,0.2,liter,23.15
2023-05-25,ORD-20230525-6011,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,4.4
2023-05-25,ORD-20230525-6011,Pepperoni Pizza,Pepperoni,0.1,kg,10.8
2023-05-25,ORD-20230525-5901,Pepperoni Pizza,Pizza Dough,1,ball,46
2023-05-25,ORD-20230525-5901,Pepperoni Pizza,Tomato Sauce,0.2,liter,22.95
2023-05-25,ORD-20230525-5901,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,4.2
2023-05-25,ORD-20230525-5901,Pepperoni Pizza,Pepperoni,0.1,kg,10.7
2023-05-25,ORD-20230525-6614,Pepperoni Pizza,Pizza Dough,1,ball,45
2023-05-25,ORD-20230525-6614,Pepperoni Pizza,Tomato Sauce,0.2,liter,22.75
2023-05-25,ORD-20230525-6614,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,4.0
2023-05-25,ORD-20230525-6614,Pepperoni Pizza,Pepperoni,0.1,kg,10.6
2023-05-25,ORD-20230525-5128,Spaghetti Bolognese,Pasta,0.2,kg,29.8
2023-05-25,ORD-20230525-5128,Spaghetti Bolognese,Tomato Sauce,0.15,liter,22.6
2023-05-25,ORD-20230525-5128,Spaghetti Bolognese,Ground Beef,0.15,kg,13.6
2023-05-25,ORD-20230525-5128,Spaghetti Bolognese,Onion,0.05,kg,6.12
2023-05-25,ORD-20230525-1217,Pepperoni Pizza,Pizza Dough,1,ball,44
2023-05-25,ORD-20230525-1217,Pepperoni Pizza,Tomato Sauce,0.2,liter,22.4
2023-05-25,ORD-20230525-1217,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,3.8
2023-05-25,ORD-20230525-1217,Pepperoni Pizza,Pepperoni,0.1,kg,10.5
2023-05-26,ORD-20230526-7311,Cheeseburger,Burger Bun,1,piece,45
2023-05-26,ORD-20230526-7311,Cheeseburger,Burger Patty,1,piece,35
2023-05-26,ORD-20230526-7311,Cheeseburger,Mozzarella Cheese,0.05,kg,18.75
2023-05-26,ORD-20230526-7311,Cheeseburger,Lettuce,0.1,head,27.0
2023-05-26,ORD-20230526-7311,Cheeseburger,Tomatoes,0.05,kg,7.75
2023-05-26,ORD-20230526-7311,Cheeseburger,Onion,0.02,kg,6.1
2023-05-26,ORD-20230526-5457,Spaghetti Bolognese,Pasta,0.2,kg,29.6
2023-05-26,ORD-20230526-5457,Spaghetti Bolognese,Tomato Sauce,0.15,liter,22.25
2023-05-26,ORD-20230526-5457,Spaghetti Bolognese,Ground Beef,0.15,kg,13.45
2023-05-26,ORD-20230526-5457,Spaghetti Bolognese,Onion,0.05,kg,6.05
2023-05-26,ORD-20230526-9138,Pepperoni Pizza,Pizza Dough,1,ball,43
2023-05-26,ORD-20230526-9138,Pepperoni Pizza,Tomato Sauce,0.2,liter,22.05
2023-05-26,ORD-20230526-9138,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,18.55
2023-05-26,ORD-20230526-9138,Pepperoni Pizza,Pepperoni,0.1,kg,10.4
2023-05-26,ORD-20230526-5660,Cheeseburger,Burger Bun,1,piece,44
2023-05-26,ORD-20230526-5660,Cheeseburger,Burger Patty,1,piece,34
2023-05-26,ORD-20230526-5660,Cheeseburger,Mozzarella Cheese,0.05,kg,18.5
2023-05-26,ORD-20230526-5660,Cheeseburger,Lettuce,0.1,head,26.9
2023-05-26,ORD-20230526-5660,Cheeseburger,Tomatoes,0.05,kg,7.7
2023-05-26,ORD-20230526-5660,Cheeseburger,Onion,0.02,kg,6.03
2023-05-26,ORD-20230526-2525,Cheeseburger,Burger Bun,1,piece,43
2023-05-26,ORD-20230526-2525,Cheeseburger,Burger Patty,1,piece,33
2023-05-26,ORD-20230526-2525,Cheeseburger,Mozzarella Cheese,0.05,kg,18.45
2023-05-26,ORD-20230526-2525,Cheeseburger,Lettuce,0.1,head,26.8
2023-05-26,ORD-20230526-2525,Cheeseburger,Tomatoes,0.05,kg,7.65
2023-05-26,ORD-20230526-2525,Cheeseburger,Onion,0.02,kg,6.01
2023-05-26,ORD-20230526-1323,Pepperoni Pizza,Pizza Dough,1,ball,42
2023-05-26,ORD-20230526-1323,Pepperoni Pizza,Tomato Sauce,0.2,liter,21.85
2023-05-26,ORD-20230526-1323,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,18.25
2023-05-26,ORD-20230526-1323,Pepperoni Pizza,Pepperoni,0.1,kg,10.3
2023-05-26,ORD-20230526-1276,Cheeseburger,Burger Bun,1,piece,42
2023-05-26,ORD-20230526-1276,Cheeseburger,Burger Patty,1,piece,32
2023-05-26,ORD-20230526-1276,Cheeseburger,Mozzarella Cheese,0.05,kg,18.2
2023-05-26,ORD-20230526-1276,Cheeseburger,Lettuce,0.1,head,26.7
2023-05-26,ORD-20230526-1276,Cheeseburger,Tomatoes,0.05,kg,7.6
2023-05-26,ORD-20230526-1276,Cheeseburger,Onion,0.02,kg,5.99
2023-05-26,ORD-20230526-3215,Margherita Pizza,Pizza Dough,1,ball,41
2023-05-26,ORD-20230526-3215,Margherita Pizza,Tomato Sauce,0.2,liter,21.65
2023-05-26,ORD-20230526-3215,Margherita Pizza,Mozzarella Cheese,0.25,kg,17.95
2023-05-26,ORD-20230526-2192,Spaghetti Bolognese,Pasta,0.2,kg,29.4
2023-05-26,ORD-20230526-2192,Spaghetti Bolognese,Tomato Sauce,0.15,liter,21.5
2023-05-26,ORD-20230526-2192,Spaghetti Bolognese,Ground Beef,0.15,kg,13.3
2023-05-26,ORD-20230526-2192,Spaghetti Bolognese,Onion,0.05,kg,5.94
2023-05-26,ORD-20230526-7370,Margherita Pizza,Pizza Dough,1,ball,40
2023-05-26,ORD-20230526-7370,Margherita Pizza,Tomato Sauce,0.2,liter,21.3
2023-05-26,ORD-20230526-7370,Margherita Pizza,Mozzarella Cheese,0.25,kg,17.7
2023-05-26,ORD-20230526-7384,Margherita Pizza,Pizza Dough,1,ball,39
2023-05-26,ORD-20230526-7384,Margherita Pizza,Tomato Sauce,0.2,liter,21.1
2023-05-26,ORD-20230526-7384,Margherita Pizza,Mozzarella Cheese,0.25,kg,17.45
2023-05-26,ORD-20230526-2390,Caesar Salad,Lettuce,0.5,head,26.2
2023-05-26,ORD-20230526-2390,Caesar Salad,Tomatoes,0.2,kg,7.4
2023-05-26,ORD-20230526-2390,Caesar Salad,Mozzarella Cheese,0.05,kg,17.4
2023-05-26,ORD-20230526-1793,Pepperoni Pizza,Pizza Dough,1,ball,38
2023-05-26,ORD-20230526-1793,Pepperoni Pizza,Tomato Sauce,0.2,liter,20.9
2023-05-26,ORD-20230526-1793,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,17.2
2023-05-26,ORD-20230526-1793,Pepperoni Pizza,Pepperoni,0.1,kg,10.2
2023-05-26,ORD-20230526-7244,Cheeseburger,Burger Bun,1,piece,41
2023-05-26,ORD-20230526-7244,Cheeseburger,Burger Patty,1,piece,31
2023-05-26,ORD-20230526-7244,Cheeseburger,Mozzarella Cheese,0.05,kg,17.15
2023-05-26,ORD-20230526-7244,Cheeseburger,Lettuce,0.1,head,26.1
2023-05-26,ORD-20230526-7244,Cheeseburger,Tomatoes,0.05,kg,7.35
2023-05-26,ORD-20230526-7244,Cheeseburger,Onion,0.02,kg,5.92
2023-05-26,ORD-20230526-6667,Pepperoni Pizza,Pizza Dough,1,ball,37
2023-05-26,ORD-20230526-6667,Pepperoni Pizza,Tomato Sauce,0.2,liter,20.7
2023-05-26,ORD-20230526-6667,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,16.95
2023-05-26,ORD-20230526-6667,Pepperoni Pizza,Pepperoni,0.1,kg,10.1
2023-05-26,ORD-20230526-9252,Caesar Salad,Lettuce,0.5,head,25.6
2023-05-26,ORD-20230526-9252,Caesar Salad,Tomatoes,0.2,kg,7.15
2023-05-26,ORD-20230526-9252,Caesar Salad,Mozzarella Cheese,0.05,kg,16.9
2023-05-26,ORD-20230526-3140,Caesar Salad,Lettuce,0.5,head,25.1
2023-05-26,ORD-20230526-3140,Caesar Salad,Tomatoes,0.2,kg,6.95
2023-05-26,ORD-20230526-3140,Caesar Salad,Mozzarella Cheese,0.05,kg,16.85
2023-05-26,ORD-20230526-9241,Caesar Salad,Lettuce,0.5,head,24.6
2023-05-26,ORD-20230526-9241,Caesar Salad,Tomatoes,0.2,kg,6.75
2023-05-26,ORD-20230526-9241,Caesar Salad,Mozzarella Cheese,0.05,kg,16.8
2023-05-26,ORD-20230526-4311,Pepperoni Pizza,Pizza Dough,1,ball,36
2023-05-26,ORD-20230526-4311,Pepperoni Pizza,Tomato Sauce,0.2,liter,20.5
2023-05-26,ORD-20230526-4311,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,16.6
2023-05-26,ORD-20230526-4311,Pepperoni Pizza,Pepperoni,0.1,kg,10.0
2023-05-26,ORD-20230526-3716,Margherita Pizza,Pizza Dough,1,ball,35
2023-05-26,ORD-20230526-3716,Margherita Pizza,Tomato Sauce,0.2,liter,20.3
2023-05-26,ORD-20230526-3716,Margherita Pizza,Mozzarella Cheese,0.25,kg,16.35
2023-05-26,ORD-20230526-2117,Cheeseburger,Burger Bun,1,piece,40
2023-05-26,ORD-20230526-2117,Cheeseburger,Burger Patty,1,piece,30
2023-05-26,ORD-20230526-2117,Cheeseburger,Mozzarella Cheese,0.05,kg,16.3
2023-05-26,ORD-20230526-2117,Cheeseburger,Lettuce,0.1,head,24.5
2023-05-26,ORD-20230526-2117,Cheeseburger,Tomatoes,0.05,kg,6.7
2023-05-26,ORD-20230526-2117,Cheeseburger,Onion,0.02,kg,5.9
2023-05-26,ORD-20230526-9016,Cheeseburger,Burger Bun,1,piece,39
2023-05-26,ORD-20230526-9016,Cheeseburger,Burger Patty,1,piece,29
2023-05-26,ORD-20230526-9016,Cheeseburger,Mozzarella Cheese,0.05,kg,16.25
2023-05-26,ORD-20230526-9016,Cheeseburger,Lettuce,0.1,head,24.4
2023-05-26,ORD-20230526-9016,Cheeseburger,Tomatoes,0.05,kg,6.65
2023-05-26,ORD-20230526-9016,Cheeseburger,Onion,0.02,kg,5.88
2023-05-26,ORD-20230526-4109,Spaghetti Bolognese,Pasta,0.2,kg,29.2
2023-05-26,ORD-20230526-4109,Spaghetti Bolognese,Tomato Sauce,0.15,liter,20.15
2023-05-26,ORD-20230526-4109,Spaghetti Bolognese,Ground Beef,0.15,kg,13.15
2023-05-26,ORD-20230526-4109,Spaghetti Bolognese,Onion,0.05,kg,5.83
2023-05-26,ORD-20230526-2969,Spaghetti Bolognese,Pasta,0.2,kg,29.0
2023-05-26,ORD-20230526-2969,Spaghetti Bolognese,Tomato Sauce,0.15,liter,20.0
2023-05-26,ORD-20230526-2969,Spaghetti Bolognese,Ground Beef,0.15,kg,13.0
2023-05-26,ORD-20230526-2969,Spaghetti Bolognese,Onion,0.05,kg,5.78
2023-05-26,ORD-20230526-6830,Pepperoni Pizza,Pizza Dough,1,ball,34
2023-05-26,ORD-20230526-6830,Pepperoni Pizza,Tomato Sauce,0.2,liter,19.8
2023-05-26,ORD-20230526-6830,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,16.05
2023-05-26,ORD-20230526-6830,Pepperoni Pizza,Pepperoni,0.1,kg,9.9
2023-05-26,ORD-20230526-5637,Pepperoni Pizza,Pizza Dough,1,ball,33
2023-05-26,ORD-20230526-5637,Pepperoni Pizza,Tomato Sauce,0.2,liter,19.6
2023-05-26,ORD-20230526-5637,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,15.85
2023-05-26,ORD-20230526-5637,Pepperoni Pizza,Pepperoni,0.1,kg,9.8
2023-05-26,ORD-20230526-1769,Caesar Salad,Lettuce,0.5,head,23.9
2023-05-26,ORD-20230526-1769,Caesar Salad,Tomatoes,0.2,kg,6.45
2023-05-26,ORD-20230526-1769,Caesar Salad,Mozzarella Cheese,0.05,kg,15.8
2023-05-26,ORD-20230526-1430,Cheeseburger,Burger Bun,1,piece,38
2023-05-26,ORD-20230526-1430,Cheeseburger,Burger Patty,1,piece,28
2023-05-26,ORD-20230526-1430,Cheeseburger,Mozzarella Cheese,0.05,kg,15.75
2023-05-26,ORD-20230526-1430,Cheeseburger,Lettuce,0.1,head,23.8
2023-05-26,ORD-20230526-1430,Cheeseburger,Tomatoes,0.05,kg,6.4
2023-05-26,ORD-20230526-1430,Cheeseburger,Onion,0.02,kg,5.76
2023-05-26,ORD-20230526-9716,Cheeseburger,Burger Bun,1,piece,37
2023-05-26,ORD-20230526-9716,Cheeseburger,Burger Patty,1,piece,27
2023-05-26,ORD-20230526-9716,Cheeseburger,Mozzarella Cheese,0.05,kg,15.7
2023-05-26,ORD-20230526-9716,Cheeseburger,Lettuce,0.1,head,23.7
2023-05-26,ORD-20230526-9716,Cheeseburger,Tomatoes,0.05,kg,6.35
2023-05-26,ORD-20230526-9716,Cheeseburger,Onion,0.02,kg,5.74
2023-05-26,ORD-20230526-6104,Margherita Pizza,Pizza Dough,1,ball,32
2023-05-26,ORD-20230526-6104,Margherita Pizza,Tomato Sauce,0.2,liter,19.4
2023-05-26,ORD-20230526-6104,Margherita Pizza,Mozzarella Cheese,0.25,kg,15.45
2023-05-26,ORD-20230526-1300,Caesar Salad,Lettuce,0.5,head,23.2
2023-05-26,ORD-20230526-1300,Caesar Salad,Tomatoes,0.2,kg,6.15
2023-05-26,ORD-20230526-1300,Caesar Salad,Mozzarella Cheese,0.05,kg,15.4
2023-05-26,ORD-20230526-8087,Caesar Salad,Lettuce,0.5,head,22.7
2023-05-26,ORD-20230526-8087,Caesar Salad,Tomatoes,0.2,kg,5.95
2023-05-26,ORD-20230526-8087,Caesar Salad,Mozzarella Cheese,0.05,kg,15.35
2023-05-26,ORD-20230526-1108,Margherita Pizza,Pizza Dough,1,ball,31
2023-05-26,ORD-20230526-1108,Margherita Pizza,Tomato Sauce,0.2,liter,19.2
2023-05-26,ORD-20230526-1108,Margherita Pizza,Mozzarella Cheese,0.25,kg,15.1
2023-05-26,ORD-20230526-7032,Margherita Pizza,Pizza Dough,1,ball,30
2023-05-26,ORD-20230526-7032,Margherita Pizza,Tomato Sauce,0.2,liter,19.0
2023-05-26,ORD-20230526-7032,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.85
2023-05-26,ORD-20230526-8952,Margherita Pizza,Pizza Dough,1,ball,29
2023-05-26,ORD-20230526-8952,Margherita Pizza,Tomato Sauce,0.2,liter,18.8
2023-05-26,ORD-20230526-8952,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.6
2023-05-27,ORD-20230527-2410,Margherita Pizza,Pizza Dough,1,ball,28
2023-05-27,ORD-20230527-2410,Margherita Pizza,Tomato Sauce,0.2,liter,18.6
2023-05-27,ORD-20230527-2410,Margherita Pizza,Mozzarella Cheese,0.25,kg,14.35
2023-05-27,ORD-20230527-5061,Pepperoni Pizza,Pizza Dough,1,ball,27
2023-05-27,ORD-20230527-5061,Pepperoni Pizza,Tomato Sauce,0.2,liter,18.4
2023-05-27,ORD-20230527-5061,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,14.15
2023-05-27,ORD-20230527-5061,Pepperoni Pizza,Pepperoni,0.1,kg,9.7
2023-05-27,ORD-20230527-1136,Cheeseburger,Burger Bun,1,piece,36
2023-05-27,ORD-20230527-1136,Cheeseburger,Burger Patty,1,piece,26
2023-05-27,ORD-20230527-1136,Cheeseburger,Mozzarella Cheese,0.05,kg,14.1
2023-05-27,ORD-20230527-1136,Cheeseburger,Lettuce,0.1,head,22.6
2023-05-27,ORD-20230527-1136,Cheeseburger,Tomatoes,0.05,kg,5.9
2023-05-27,ORD-20230527-1136,Cheeseburger,Onion,0.02,kg,5.72
2023-05-27,ORD-20230527-5380,Pepperoni Pizza,Pizza Dough,1,ball,26
2023-05-27,ORD-20230527-5380,Pepperoni Pizza,Tomato Sauce,0.2,liter,18.2
2023-05-27,ORD-20230527-5380,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,13.9
2023-05-27,ORD-20230527-5380,Pepperoni Pizza,Pepperoni,0.1,kg,9.6
2023-05-27,ORD-20230527-5877,Caesar Salad,Lettuce,0.5,head,22.1
2023-05-27,ORD-20230527-5877,Caesar Salad,Tomatoes,0.2,kg,5.7
2023-05-27,ORD-20230527-5877,Caesar Salad,Mozzarella Cheese,0.05,kg,13.85
2023-05-27,ORD-20230527-8580,Caesar Salad,Lettuce,0.5,head,21.6
2023-05-27,ORD-20230527-8580,Caesar Salad,Tomatoes,0.2,kg,5.5
2023-05-27,ORD-20230527-8580,Caesar Salad,Mozzarella Cheese,0.05,kg,13.8
2023-05-27,ORD-20230527-9429,Spaghetti Bolognese,Pasta,0.2,kg,28.8
2023-05-27,ORD-20230527-9429,Spaghetti Bolognese,Tomato Sauce,0.15,liter,18.05
2023-05-27,ORD-20230527-9429,Spaghetti Bolognese,Ground Beef,0.15,kg,12.85
2023-05-27,ORD-20230527-9429,Spaghetti Bolognese,Onion,0.05,kg,5.67
2023-05-27,ORD-20230527-1992,Cheeseburger,Burger Bun,1,piece,35
2023-05-27,ORD-20230527-1992,Cheeseburger,Burger Patty,1,piece,25
2023-05-27,ORD-20230527-1992,Cheeseburger,Mozzarella Cheese,0.05,kg,13.75
2023-05-27,ORD-20230527-1992,Cheeseburger,Lettuce,0.1,head,21.5
2023-05-27,ORD-20230527-1992,Cheeseburger,Tomatoes,0.05,kg,5.45
2023-05-27,ORD-20230527-1992,Cheeseburger,Onion,0.02,kg,5.65
2023-05-27,ORD-20230527-3370,Cheeseburger,Burger Bun,1,piece,34
2023-05-27,ORD-20230527-3370,Cheeseburger,Burger Patty,1,piece,24
2023-05-27,ORD-20230527-3370,Cheeseburger,Mozzarella Cheese,0.05,kg,13.7
2023-05-27,ORD-20230527-3370,Cheeseburger,Lettuce,0.1,head,21.4
2023-05-27,ORD-20230527-3370,Cheeseburger,Tomatoes,0.05,kg,5.4
2023-05-27,ORD-20230527-3370,Cheeseburger,Onion,0.02,kg,5.63
2023-05-27,ORD-20230527-2214,Spaghetti Bolognese,Pasta,0.2,kg,28.6
2023-05-27,ORD-20230527-2214,Spaghetti Bolognese,Tomato Sauce,0.15,liter,17.9
2023-05-27,ORD-20230527-2214,Spaghetti Bolognese,Ground Beef,0.15,kg,12.7
2023-05-27,ORD-20230527-2214,Spaghetti Bolognese,Onion,0.05,kg,5.58
2023-05-27,ORD-20230527-2896,Caesar Salad,Lettuce,0.5,head,20.9
2023-05-27,ORD-20230527-2896,Caesar Salad,Tomatoes,0.2,kg,5.2
2023-05-27,ORD-20230527-2896,Caesar Salad,Mozzarella Cheese,0.05,kg,13.65
2023-05-27,ORD-20230527-6610,Margherita Pizza,Pizza Dough,1,ball,25
2023-05-27,ORD-20230527-6610,Margherita Pizza,Tomato Sauce,0.2,liter,17.7
2023-05-27,ORD-20230527-6610,Margherita Pizza,Mozzarella Cheese,0.25,kg,13.4
2023-05-27,ORD-20230527-2036,Pepperoni Pizza,Pizza Dough,1,ball,24
2023-05-27,ORD-20230527-2036,Pepperoni Pizza,Tomato Sauce,0.2,liter,17.5
2023-05-27,ORD-20230527-2036,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,13.2
2023-05-27,ORD-20230527-2036,Pepperoni Pizza,Pepperoni,0.1,kg,9.5
2023-05-27,ORD-20230527-7881,Spaghetti Bolognese,Pasta,0.2,kg,28.4
2023-05-27,ORD-20230527-7881,Spaghetti Bolognese,Tomato Sauce,0.15,liter,17.35
2023-05-27,ORD-20230527-7881,Spaghetti Bolognese,Ground Beef,0.15,kg,12.55
2023-05-27,ORD-20230527-7881,Spaghetti Bolognese,Onion,0.05,kg,5.53
2023-05-27,ORD-20230527-1221,Caesar Salad,Lettuce,0.5,head,20.4
2023-05-27,ORD-20230527-1221,Caesar Salad,Tomatoes,0.2,kg,5.0
2023-05-27,ORD-20230527-1221,Caesar Salad,Mozzarella Cheese,0.05,kg,13.15
2023-05-27,ORD-20230527-9154,Margherita Pizza,Pizza Dough,1,ball,23
2023-05-27,ORD-20230527-9154,Margherita Pizza,Tomato Sauce,0.2,liter,17.15
2023-05-27,ORD-20230527-9154,Margherita Pizza,Mozzarella Cheese,0.25,kg,12.9
2023-05-27,ORD-20230527-5608,Cheeseburger,Burger Bun,1,piece,33
2023-05-27,ORD-20230527-5608,Cheeseburger,Burger Patty,1,piece,23
2023-05-27,ORD-20230527-5608,Cheeseburger,Mozzarella Cheese,0.05,kg,12.85
2023-05-27,ORD-20230527-5608,Cheeseburger,Lettuce,0.1,head,20.3
2023-05-27,ORD-20230527-5608,Cheeseburger,Tomatoes,0.05,kg,4.95
2023-05-27,ORD-20230527-5608,Cheeseburger,Onion,0.02,kg,5.51
2023-05-27,ORD-20230527-8450,Caesar Salad,Lettuce,0.5,head,19.8
2023-05-27,ORD-20230527-8450,Caesar Salad,Tomatoes,0.2,kg,4.75
2023-05-27,ORD-20230527-8450,Caesar Salad,Mozzarella Cheese,0.05,kg,12.8
2023-05-27,ORD-20230527-8807,Spaghetti Bolognese,Pasta,0.2,kg,28.2
2023-05-27,ORD-20230527-8807,Spaghetti Bolognese,Tomato Sauce,0.15,liter,17.0
2023-05-27,ORD-20230527-8807,Spaghetti Bolognese,Ground Beef,0.15,kg,12.4
2023-05-27,ORD-20230527-8807,Spaghetti Bolognese,Onion,0.05,kg,5.46
2023-05-27,ORD-20230527-6519,Cheeseburger,Burger Bun,1,piece,32
2023-05-27,ORD-20230527-6519,Cheeseburger,Burger Patty,1,piece,22
2023-05-27,ORD-20230527-6519,Cheeseburger,Mozzarella Cheese,0.05,kg,12.75
2023-05-27,ORD-20230527-6519,Cheeseburger,Lettuce,0.1,head,19.7
2023-05-27,ORD-20230527-6519,Cheeseburger,Tomatoes,0.05,kg,4.7
2023-05-27,ORD-20230527-6519,Cheeseburger,Onion,0.02,kg,5.44
2023-05-27,ORD-20230527-2395,Spaghetti Bolognese,Pasta,0.2,kg,28.0
2023-05-27,ORD-20230527-2395,Spaghetti Bolognese,Tomato Sauce,0.15,liter,16.85
2023-05-27,ORD-20230527-2395,Spaghetti Bolognese,Ground Beef,0.15,kg,12.25
2023-05-27,ORD-20230527-2395,Spaghetti Bolognese,Onion,0.05,kg,5.39
2023-05-27,ORD-20230527-7085,Margherita Pizza,Pizza Dough,1,ball,22
2023-05-27,ORD-20230527-7085,Margherita Pizza,Tomato Sauce,0.2,liter,16.65
2023-05-27,ORD-20230527-7085,Margherita Pizza,Mozzarella Cheese,0.25,kg,12.5
2023-05-27,ORD-20230527-1098,Spaghetti Bolognese,Pasta,0.2,kg,27.8
2023-05-27,ORD-20230527-1098,Spaghetti Bolognese,Tomato Sauce,0.15,liter,16.5
2023-05-27,ORD-20230527-1098,Spaghetti Bolognese,Ground Beef,0.15,kg,12.1
2023-05-27,ORD-20230527-1098,Spaghetti Bolognese,Onion,0.05,kg,5.34
2023-05-27,ORD-20230527-6344,Margherita Pizza,Pizza Dough,1,ball,21
2023-05-27,ORD-20230527-6344,Margherita Pizza,Tomato Sauce,0.2,liter,16.3
2023-05-27,ORD-20230527-6344,Margherita Pizza,Mozzarella Cheese,0.25,kg,12.25
2023-05-27,ORD-20230527-3120,Pepperoni Pizza,Pizza Dough,1,ball,20
2023-05-27,ORD-20230527-3120,Pepperoni Pizza,Tomato Sauce,0.2,liter,16.1
2023-05-27,ORD-20230527-3120,Pepperoni Pizza,Mozzarella Cheese,0.2,kg,12.05
2023-05-27,ORD-20230527-3120,Pepperoni Pizza,Pepperoni,0.1,kg,9.4
2023-05-27,ORD-20230527-6324,Caesar Salad,Lettuce,0.5,head,19.2
2023-05-27,ORD-20230527-6324,Caesar Salad,Tomatoes,0.2,kg,4.5
2023-05-27,ORD-20230527-6324,Caesar Salad,Mozzarella Cheese,0.05,kg,12.0
